,tipo,bairro,area_total,quartos,banheiros,vagas,academia,churrasqueira,elevador,salao_festa,piscina,condominio,preco
1339,2,Olímpico,70,2,1,1,0,1,1,1,1,561.0,395000
1340,2,Santa Maria,75,2,2,2,0,1,1,0,1,775.0,460000
1341,2,Santa Maria,160,3,1,1,0,0,1,0,0,450.0,7499000
1342,2,Santa Paula,84,3,2,2,0,1,1,1,1,878.0,750000
1343,2,Nova Gerty,140,2,2,2,1,0,1,1,0,738.0,500000
1344,2,Cerâmica,56,2,3,3,0,1,1,1,1,395.0,459000
1345,2,Cerâmica,68,2, -- , -- ,0,1,1,1,1,410.0,720000
1346,2,Santa Maria,64,2,2,2,0,0,1,0,0,447.0,390000
1347,2,Cerâmica,65,2,2,2,0,1,1,1,1,482.0,430000
1348,2,Jardim Sao Caetano,80,3,4,4,1,1,1,1,0,478.0,495000
1349,2,Olímpico,264,3,1,1,0,0,1,1,1,300.0,1980000
1350,2,Santo Antônio,113,2,4,4,1,1,0,0,0,500.0,1130000
1351,2,Fundação,61,2,3,3,0,1,1,1,1,12.0,331000
1352,2,Cerâmica,90,2,3,3,1,0,1,1,0,600.0,990000
1353,2,Santa Paula,106,3, 2-3 , 2-3 ,0,1,1,1,1,780.0,550000
1354,2,Cerâmica,68,2,2,2,1,0,0,1,1,568.0,6498000
1355,2,Barcelona,68,2,2,2,0,1,1,1,1,430.0,450000
1356,2,Barcelona,67,2,1,1,1,1,1,1,0,105.0,455000
1357,2,Barcelona,88,3,2,2,0,1,1,1,1,500.0,450000
1358,2,Santo Antônio,62,2,1,1,0,0,0,0,0,520.0,475000
1359,2,Mauá,79,3,3,3,1,0,0,1,1,19.0,495000
1360,2,Centro,150,4,2,2,1,1,0,1,1,150.0,630000
1361,2,Osvaldo Cruz,61,2,2,2,0,0,0,0,0,508.0,510000
1362,2,Santa Maria,76,2,3,3,0,1,1,1,1,550.0,4199000
1363,2,Boa Vista,79,3,1,1,0,1,1,1,1,1.0,700000
1364,2,Olímpico,55,2,3,3,0,1,1,1,1,450.0,2969000
1365,2,Santa Paula,174,3,3,3,0,1,1,1,0,385.0,990000
1366,2,Boa Vista,65,2,2,2,0,1,1,1,1,561.0,365000
1367,2,Olímpico,90,2,2,2,0,1,1,1,1,775.0,850000
1368,2,Santa Paula,90,3,1,1,1,1,1,1,0,450.0,650000
1369,2,Santa Paula,180,3,2,2,1,1,1,1,0,878.0,1200000
1370,2,Santa Maria,67,3,2,2,0,1,1,0,1,738.0,240000
1371,2,Barcelona,65,2,3,3,0,1,1,1,1,395.0,435000
1372,2,Olímpico,70,2,2,2,0,1,1,1,0,410.0,395000
1373,2,Santa Maria,75,2,1,1,0,0,1,0,0,482.0,460000
1374,2,Santa Maria,160,3,3,3,0,1,1,1,1,478.0,7499000
1375,2,Santa Paula,84,3,2,2,0,1,1,1,1,300.0,750000
1376,2,Nova Gerty,140,2,1,1,1,0,1,1,0,500.0,500000
1377,2,Cerâmica,56,2,1,1,0,1,1,1,1,12.0,459000
1378,2,Cerâmica,68,2,1,1,0,1,1,1,1,600.0,720000
1379,2,Santa Maria,64,2,3,3,0,0,1,0,0,780.0,390000
1380,2,Cerâmica,65,2,3,3,0,1,1,1,1,105.0,430000
1381,2,Jardim Sao Caetano,80,3,5,5,1,1,1,1,0,351.0,495000
1382,2,Olímpico,264,3,3,3,0,0,1,1,1,568.0,1980000
1383,2,Santo Antônio,113,2,3,3,0,1,1,1,1,430.0,1130000
1384,2,Fundação,61,2,1,1,1,1,0,0,0,535.0,331000
1385,2,Cerâmica,90,2,2,2,0,1,1,1,1,105.0,990000
1386,2,Santa Paula,106,3,2,2,1,0,1,1,0,500.0,550000
1387,2,Cerâmica,68,2,2,2,0,1,1,1,1,520.0,6498000
1388,2,Barcelona,68,2,1,1,1,0,0,1,1,19.0,450000
1389,2,Barcelona,67,2,2,2,0,1,1,1,1,150.0,455000
1390,2,Barcelona,88,3,2,2,1,1,1,1,0,511.0,450000
1391,2,Santo Antônio,62,2,2,2,0,1,1,1,1,515.0,475000
1392,2,Mauá,79,3,1,1,0,0,0,0,0,508.0,495000
1393,2,Centro,150,4,2,2,1,0,0,1,1,550.0,630000
1394,2,Santa Maria,76,2,3,3,0,0,1,0,0,450.0,4199000
1395,2,Boa Vista,79,3,2,2,0,0,0,0,0,600.0,700000
1396,2,Santa Paula,174,3,3,3,0,0,1,1,0,385.0,990000
1397,2,Boa Vista,65,2,3,3,0,1,1,1,1,561.0,365000
1398,2,Olímpico,90,2,3,3,0,0,1,1,0,14.0,850000
1399,2,Santa Paula,90,3,1,1,0,1,1,1,1,775.0,650000
1400,2,Santa Paula,180,3,2,2,1,1,1,1,0,878.0,1200000
1401,2,Santa Maria,67,3,2,2,0,1,1,0,1,738.0,240000
1402,2,Olímpico,70,2,2,2,0,1,1,1,1,395.0,395000
1403,2,Santa Maria,75,2,2,2,0,1,1,1,0,410.0,460000
1404,2,Santa Maria,160,3,2,2,0,1,1,0,1,447.0,7499000
1405,2,Santa Paula,84,3,1,1,0,0,1,0,0,482.0,750000
1406,2,Nova Gerty,140,2,1,1,0,1,1,1,1,105.0,500000
1407,2,Cerâmica,56,2,2,2,1,0,1,1,0,351.0,459000
1408,2,Cerâmica,68,2,1,1,0,1,1,1,1,568.0,720000
1409,2,Santa Maria,64,2,2,2,0,1,1,1,1,430.0,390000
1410,2,Cerâmica,65,2,1,1,0,0,1,0,0,535.0,430000
1411,2,Olímpico,264,3,2,2,0,1,1,1,1,105.0,1980000
1412,2,Santo Antônio,113,2,1,1,0,1,1,1,1,500.0,1130000
1413,2,Fundação,61,2,2,2,1,1,1,1,0,520.0,331000
1414,2,Cerâmica,90,2,1,1,0,0,1,1,1,19.0,990000
1415,2,Santa Paula,106,3,2,2,0,1,1,1,1,150.0,550000
1416,2,Cerâmica,68,2,1,1,1,1,0,0,0,511.0,6498000
1417,2,Barcelona,68,2,1,1,0,1,1,1,1,515.0,450000
1418,2,Barcelona,67,2,2,2,1,0,1,1,0,508.0,455000
1419,2,Barcelona,88,3,2,2,0,1,1,1,1,550.0,450000
1420,2,Santo Antônio,62,2, -- , -- ,1,0,0,1,1,1.0,475000
1421,2,Mauá,79,3,2,2,0,1,1,1,1,450.0,495000
1422,2,Nova Gerty,40,1,1,1,1,1,1,1,0,600.0,319000
1423,1,Boa Vista,127,3,3,3,0,1,1,1,1,385.0,530000
1424,2,Fundação,68,2,3,3,0,0,0,0,0,561.0,420000
1425,2,Santo Antônio,160,4,6,6,1,0,0,1,1,14.0,1050000
1426,2,Centro,150,4,4,4,1,1,0,1,1,775.0,630000
1427,2,Osvaldo Cruz,61,2,2,2,0,0,1,1,0,878.0,510000
1428,2,Santa Maria,76,2,4,4,0,1,1,1,1,738.0,4199000
1429,2,Boa Vista,79,3,2,2,1,1,1,1,0,395.0,700000
1430,2,Olímpico,55,2,2,2,1,1,1,1,0,410.0,2969000
1431,2,Santa Paula,174,3, -- , -- ,0,1,1,0,1,447.0,990000
1432,2,Boa Vista,65,2,1,1,0,1,1,1,1,482.0,365000
1433,2,Olímpico,90,2,2,2,0,1,1,0,1,568.0,850000
1434,2,Santa Paula,90,3,2,2,0,0,1,0,0,430.0,650000
1435,2,Santa Paula,180,3,3,3,0,1,1,1,1,105.0,1200000
1436,2,Santa Maria,67,3,2,2,0,1,1,1,1,500.0,240000
1437,2,Barcelona,65,2,3,3,1,0,1,1,0,520.0,435000
1438,2,Olímpico,70,2,1,1,0,1,1,1,1,19.0,395000
1439,2,Santa Maria,75,2,2,2,0,0,1,0,0,515.0,460000
1440,2,Santa Maria,160,3,2,2,0,1,1,1,1,508.0,7499000
1441,2,Santa Paula,84,3,1,1,1,1,1,1,0,550.0,750000
1442,2,Nova Gerty,140,2,2,2,0,0,1,1,1,1.0,500000
1443,2,Cerâmica,56,2,2,2,0,1,1,1,1,450.0,459000
1444,2,Cerâmica,68,2,2,2,1,1,0,0,0,385.0,720000
1445,2,Santa Maria,64,2,1,1,0,1,1,1,1,561.0,390000
1446,2,Cerâmica,65,2,2,2,1,0,1,1,0,14.0,430000
1447,2,Jardim Sao Caetano,80,3,1,1,0,1,1,1,1,775.0,495000
1448,2,Olímpico,264,3,2,2,1,0,0,1,1,450.0,1980000
1449,2,Santo Antônio,113,2,1,1,0,1,1,1,1,878.0,1130000
1450,2,Fundação,61,2,2,2,1,1,1,1,0,738.0,331000
1451,2,Cerâmica,90,2,2,2,0,1,1,1,1,395.0,990000
1452,2,Santa Paula,106,3,3,3,0,0,0,0,0,410.0,550000
1453,2,Cerâmica,68,2,1,1,1,0,0,1,1,447.0,6498000
1454,2,Barcelona,68,2,1,1,1,1,0,1,1,482.0,450000
1455,2,Barcelona,67,2,1,1,0,0,1,0,0,478.0,455000
1456,2,Barcelona,88,3,2,2,0,0,0,0,0,300.0,450000
1457,2,Santo Antônio,62,2,1,1,0,0,1,1,0,500.0,475000
1458,2,Mauá,79,3,2,2,0,1,1,1,1,12.0,495000
1459,2,Centro,150,4,2,2,0,0,1,1,0,600.0,630000
1460,2,Osvaldo Cruz,61,2, -- , -- ,1,1,1,1,0,105.0,510000
1461,2,Santa Maria,76,2,2,2,1,1,1,1,0,351.0,4199000
1462,2,Boa Vista,79,3,2,2,0,1,1,0,1,568.0,700000
1463,2,Olímpico,55,2,1,1,0,1,1,1,1,430.0,2969000
1464,2,Santa Paula,174,3, -- , -- ,0,1,1,1,0,535.0,990000
1465,2,Boa Vista,65,2,1,1,0,1,1,0,1,105.0,365000
1466,2,Olímpico,90,2,3,3,0,1,1,1,1,520.0,850000
1467,2,Santa Paula,90,3,1,1,0,1,1,1,1,19.0,650000
1468,2,Santa Paula,180,3,3,3,1,0,1,1,0,150.0,1200000
1469,2,Santa Maria,67,3,1,1,0,1,1,1,1,511.0,240000
1470,2,Barcelona,65,2,2,2,0,1,1,1,1,515.0,435000
1471,2,Olímpico,70,2,1,1,0,0,1,0,0,508.0,395000
1472,2,Santa Maria,75,2,1,1,0,1,1,1,1,1.0,460000
1473,2,Santa Maria,160,3,4,4,1,1,1,1,0,450.0,7499000
1474,2,Santa Paula,84,3,2,2,0,0,1,1,1,600.0,750000
1475,2,Nova Gerty,140,2,4,4,0,1,1,1,1,385.0,500000
1476,2,Cerâmica,56,2,3,3,1,1,0,0,0,561.0,459000
1477,2,Cerâmica,68,2,4,4,0,1,1,1,1,14.0,720000
1478,2,Santa Maria,64,2,1,1,1,0,1,1,0,775.0,390000
1479,2,Cerâmica,65,2,4,4,0,1,1,1,1,450.0,430000
1480,2,Jardim Sao Caetano,80,3,3,3,1,0,0,1,1,878.0,495000
1481,2,Olímpico,264,3,3,3,0,1,1,1,1,738.0,1980000
1482,2,Santo Antônio,113,2, 2-3 , 2-3 ,1,1,1,1,0,395.0,1130000
1483,2,Fundação,61,2,2,2,0,1,1,1,1,410.0,331000
1484,2,Cerâmica,90,2,2,2,0,0,0,0,0,447.0,990000
1485,2,Santa Paula,106,3,1,1,1,0,0,1,1,482.0,550000
1486,2,Cerâmica,68,2,2,2,1,1,0,1,1,478.0,6498000
1487,2,Barcelona,68,2,1,1,0,0,1,1,0,351.0,450000
1488,2,Barcelona,67,2,2,2,0,1,1,1,1,568.0,455000
1489,2,Barcelona,88,3,1,1,1,1,1,1,0,430.0,450000
1490,2,Santo Antônio,62,2,2,2,0,1,1,0,1,535.0,475000
1491,2,Mauá,79,3,1,1,0,1,1,1,1,105.0,495000
1492,2,Osvaldo Cruz,61,2,3,3,0,1,1,1,0,500.0,510000
1493,2,Santa Maria,76,2,1,1,0,0,1,0,0,19.0,4199000
1494,2,Boa Vista,79,3,2,2,0,1,1,1,1,150.0,700000
1495,2,Olímpico,55,2,2,2,1,0,1,1,0,511.0,2969000
1496,2,Santa Paula,174,3, -- , -- ,0,1,1,1,1,515.0,990000
1497,2,Boa Vista,65,2,1,1,0,1,1,1,1,508.0,365000
1498,2,Olímpico,90,2,1,1,0,0,1,0,0,550.0,850000
1499,2,Santa Paula,90,3,1,1,1,1,1,1,0,450.0,650000
1500,2,Santa Paula,180,3,3,3,0,0,1,1,1,385.0,1200000
1501,2,Santa Maria,67,3,3,3,1,1,0,0,0,561.0,240000
1502,2,Barcelona,65,2,2,2,0,1,1,1,1,14.0,435000
1503,2,Olímpico,70,2,1,1,1,0,1,1,0,775.0,395000
1504,2,Santa Maria,75,2,2,2,0,1,1,1,1,450.0,460000
1505,2,Santa Maria,160,3,1,1,0,1,1,1,1,738.0,7499000
1506,2,Santa Paula,84,3,1,1,1,1,1,1,0,395.0,750000
1507,2,Nova Gerty,140,2,1,1,0,1,1,1,1,410.0,500000
1508,2,Cerâmica,56,2,2,2,0,0,0,0,0,447.0,459000
1509,2,Santa Maria,64,2,2,2,1,0,0,1,1,482.0,390000
1510,2,Cerâmica,65,2,3,3,1,1,0,1,1,478.0,430000
1511,2,Jardim Sao Caetano,80,3,2,2,0,0,1,0,0,300.0,495000
1512,2,Olímpico,264,3,3,3,0,0,0,0,0,105.0,1980000
1513,2,Santo Antônio,113,2,1,1,0,1,1,1,1,351.0,1130000
1514,2,Fundação,61,2,3,3,0,1,1,1,1,568.0,331000
1515,2,Cerâmica,90,2,2,2,0,1,1,1,1,430.0,990000
1516,2,Santa Paula,106,3,3,3,0,1,1,1,0,535.0,550000
1517,2,Cerâmica,68,2,3,3,0,0,1,1,0,105.0,6498000
1518,2,Barcelona,68,2,5,5,0,1,1,1,1,500.0,450000
1519,2,Barcelona,67,2,3,3,0,0,1,1,0,520.0,455000
1520,2,Barcelona,88,3,3,3,0,1,1,1,1,19.0,450000
1521,2,Santo Antônio,62,2,1,1,1,1,1,1,0,150.0,475000
1522,2,Mauá,79,3,2,2,1,1,1,1,0,511.0,495000
1523,2,Nova Gerty,40,1,2,2,0,1,1,0,1,515.0,319000
1524,1,Boa Vista,127,3,2,2,0,1,1,1,1,508.0,530000
1525,2,Centro,150,4,1,1,0,1,1,1,0,550.0,630000
1526,2,Osvaldo Cruz,61,2,1,1,0,0,1,0,0,450.0,510000
1527,2,Santa Maria,76,2,2,2,0,1,1,1,1,600.0,4199000
1528,2,Boa Vista,79,3,1,1,0,1,1,1,1,385.0,700000
1529,2,Olímpico,55,2,2,2,1,0,1,1,0,561.0,2969000
1530,2,Santa Paula,174,3,2,2,0,1,1,1,1,14.0,990000
1531,2,Boa Vista,65,2,2,2,0,1,1,1,1,775.0,365000
1532,2,Olímpico,90,2,2,2,0,1,1,1,1,878.0,850000
1533,2,Santa Paula,90,3,2,2,0,1,1,1,1,738.0,650000
1534,2,Santa Paula,180,3,1,1,1,1,1,1,0,395.0,1200000
1535,2,Santa Maria,67,3,2,2,0,0,1,1,1,410.0,240000
1536,2,Barcelona,65,2,1,1,0,1,1,1,1,447.0,435000
1537,2,Olímpico,70,2,3,3,1,1,0,0,0,482.0,395000
1538,2,Santa Maria,75,2,3,3,1,0,1,1,0,105.0,460000
1539,2,Santa Maria,160,3,3,3,0,1,1,1,1,351.0,7499000
1540,2,Santa Paula,84,3,3,3,1,0,0,1,1,568.0,750000
1541,2,Nova Gerty,140,2,1,1,0,1,1,1,1,430.0,500000
1542,2,Cerâmica,56,2,2,2,1,1,1,1,0,535.0,459000
1543,2,Cerâmica,68,2,2,2,0,1,1,1,1,105.0,720000
1544,2,Santa Maria,64,2,2,2,0,0,0,0,0,500.0,390000
1545,2,Cerâmica,65,2,1,1,1,0,0,1,1,520.0,430000
1546,2,Jardim Sao Caetano,80,3,3,3,1,1,0,1,1,19.0,495000
1547,2,Olímpico,264,3,1,1,0,0,1,1,0,150.0,1980000
1548,2,Santo Antônio,113,2,2,2,0,1,1,1,1,511.0,1130000
1549,2,Fundação,61,2,1,1,0,0,1,1,0,515.0,331000
1550,2,Cerâmica,90,2,2,2,0,1,1,1,1,508.0,990000
1551,2,Santa Paula,106,3,1,1,1,1,1,1,0,550.0,550000
1552,2,Cerâmica,68,2,2,2,1,1,1,1,0,1.0,6498000
1553,2,Barcelona,68,2,1,1,0,1,1,0,1,450.0,450000
1554,2,Barcelona,67,2,2,2,0,1,1,1,1,600.0,455000
1555,2,Barcelona,88,3,1,1,0,1,1,1,0,385.0,450000
1556,2,Santo Antônio,62,2,2,2,0,1,1,0,1,561.0,475000
1557,2,Mauá,79,3,1,1,0,0,1,0,0,14.0,495000
1558,2,Santa Maria,76,2,1,1,0,1,1,1,1,775.0,4199000
1559,2,Boa Vista,79,3,2,2,1,0,1,1,0,878.0,700000
1560,2,Santa Paula,174,3, -- , -- ,0,1,1,1,1,738.0,990000
1561,2,Boa Vista,65,2,2,2,0,1,1,1,1,395.0,365000
1562,2,Olímpico,90,2,1,1,0,0,1,0,0,410.0,850000
1563,2,Santa Paula,90,3,3,3,0,1,1,1,1,447.0,650000
1564,2,Santa Paula,180,3,1,1,0,1,1,1,1,482.0,1200000
1565,2,Santa Maria,67,3,2,2,0,0,1,1,1,105.0,240000
1566,2,Olímpico,70,2,3,3,0,1,1,1,1,568.0,395000
1567,2,Santa Maria,75,2,3,3,1,1,0,0,0,430.0,460000
1568,2,Santa Maria,160,3,6,6,0,1,1,1,1,105.0,7499000
1569,2,Santa Paula,84,3,4,4,1,0,1,1,0,500.0,750000
1570,2,Nova Gerty,140,2,2,2,0,1,1,1,1,520.0,500000
1571,2,Cerâmica,56,2,4,4,0,1,1,1,1,150.0,459000
1572,2,Santa Maria,64,2,2,2,1,1,1,1,0,515.0,390000
1573,2,Cerâmica,65,2,2,2,0,1,1,1,1,508.0,430000
1574,2,Olímpico,264,3, -- , -- ,0,0,0,0,0,550.0,1980000
1575,2,Santo Antônio,113,2,1,1,1,0,0,1,1,1.0,1130000
1576,2,Fundação,61,2,1,1,1,1,0,1,1,450.0,331000
1577,2,Cerâmica,90,2,2,2,0,0,1,1,0,600.0,990000
1578,2,Santa Paula,106,3,2,2,0,1,1,1,1,385.0,550000
1579,2,Cerâmica,68,2,3,3,0,0,1,1,0,561.0,6498000
1580,2,Barcelona,68,2,2,2,0,1,1,1,1,14.0,450000
1581,2,Barcelona,67,2,3,3,1,1,1,1,0,775.0,455000
1582,2,Barcelona,88,3,1,1,1,1,1,1,0,450.0,450000
1583,2,Santo Antônio,62,2,4,4,0,1,1,0,1,878.0,475000
1584,2,Mauá,79,3,2,2,0,1,1,1,1,738.0,495000
1585,2,Nova Gerty,40,1,2,2,0,1,1,1,0,395.0,319000
1586,1,Boa Vista,127,3,1,1,0,1,1,0,1,410.0,530000
1587,2,Fundação,68,2,2,2,0,0,1,0,0,447.0,420000
1588,2,Santo Antônio,160,4,2,2,0,1,1,1,1,482.0,1050000
1589,2,Centro,70,2,2,2,0,1,1,1,1,478.0,500000
1590,2,Santa Maria,150,2,1,1,1,0,1,1,0,300.0,750000
1591,2,Centro,150,4,2,2,0,1,1,1,1,500.0,630000
1592,2,Osvaldo Cruz,61,2,2,2,0,0,1,0,0,105.0,510000
1593,2,Santa Maria,76,2,1,1,0,1,1,1,1,351.0,4199000
1594,2,Boa Vista,79,3,2,2,0,1,1,1,1,568.0,700000
1595,2,Olímpico,55,2,2,2,1,1,1,1,0,430.0,2969000
1596,2,Santa Paula,174,3,3,3,0,0,1,1,1,535.0,990000
1597,2,Boa Vista,65,2,1,1,0,1,1,1,1,105.0,365000
1598,2,Olímpico,90,2,1,1,0,1,1,1,1,520.0,850000
1599,2,Santa Paula,90,3,2,2,1,0,1,1,0,19.0,650000
1600,2,Santa Paula,180,3,1,1,0,1,1,1,1,150.0,1200000
1601,2,Santa Maria,67,3,2,2,1,0,0,1,1,511.0,240000
1602,2,Barcelona,65,2,2,2,0,1,1,1,1,515.0,435000
1603,2,Olímpico,70,2,3,3,1,1,1,1,0,508.0,395000
1604,2,Santa Maria,75,2,2,2,0,0,0,0,0,1.0,460000
1605,2,Santa Maria,160,3,2,2,1,0,0,1,1,450.0,7499000
1606,2,Santa Paula,84,3,4,4,1,1,0,1,1,600.0,750000
1607,2,Nova Gerty,140,2,1,1,0,0,1,1,0,385.0,500000
1608,2,Cerâmica,56,2,4,4,0,1,1,1,1,561.0,459000
1609,2,Cerâmica,68,2,3,3,0,0,1,1,0,14.0,720000
1610,2,Santa Maria,64,2,3,3,0,1,1,1,1,775.0,390000
1611,2,Cerâmica,65,2, 2-3 , 2-3 ,1,1,1,1,0,450.0,430000
1612,2,Jardim Sao Caetano,80,3,2,2,1,1,1,1,0,878.0,495000
1613,2,Olímpico,264,3,2,2,0,1,1,0,1,738.0,1980000
1614,2,Santo Antônio,113,2,1,1,0,1,1,1,1,395.0,1130000
1615,2,Fundação,61,2,2,2,0,1,1,1,0,410.0,331000
1616,2,Cerâmica,90,2,1,1,0,1,1,0,1,447.0,990000
1617,2,Santa Paula,106,3,2,2,0,0,1,0,0,482.0,550000
1618,2,Cerâmica,68,2,1,1,0,1,1,1,1,478.0,6498000
1619,2,Barcelona,68,2,2,2,0,1,1,1,1,105.0,450000
1620,2,Barcelona,67,2,1,1,1,0,1,1,0,351.0,455000
1621,2,Barcelona,88,3,3,3,0,1,1,1,1,568.0,450000
1622,2,Santo Antônio,62,2,2,2,0,1,1,1,1,430.0,475000
1623,2,Mauá,79,3,1,1,0,0,1,0,0,535.0,495000
1624,2,Centro,150,4,2,2,0,1,1,1,1,105.0,630000
1625,2,Osvaldo Cruz,61,2, -- , -- ,1,1,1,1,0,520.0,510000
1626,2,Santa Maria,76,2,1,1,0,0,1,1,1,19.0,4199000
1627,2,Boa Vista,79,3,1,1,0,1,1,1,1,150.0,700000
1628,2,Olímpico,55,2,3,3,1,1,0,0,0,511.0,2969000
1629,2,Santa Paula,174,3,1,1,0,1,1,1,1,515.0,990000
1630,2,Boa Vista,65,2,3,3,1,0,1,1,0,508.0,365000
1631,2,Olímpico,90,2,2,2,1,0,0,1,1,1.0,850000
1632,2,Santa Paula,90,3,1,1,0,1,1,1,1,450.0,650000
1633,2,Santa Paula,180,3,2,2,1,1,1,1,0,600.0,1200000
1634,2,Santa Maria,67,3,1,1,0,1,1,1,1,385.0,240000
1635,2,Barcelona,65,2,1,1,0,0,0,0,0,561.0,435000
1636,2,Olímpico,70,2,1,1,1,0,0,1,1,14.0,395000
1637,2,Santa Maria,75,2,2,2,0,0,1,1,0,450.0,460000
1638,2,Santa Maria,160,3,2,2,0,1,1,1,1,878.0,7499000
1639,2,Santa Paula,84,3,3,3,0,0,1,1,0,738.0,750000
1640,2,Nova Gerty,140,2,2,2,0,1,1,1,1,395.0,500000
1641,2,Cerâmica,56,2,3,3,1,1,1,1,0,410.0,459000
1642,2,Cerâmica,68,2,1,1,1,1,1,1,0,447.0,720000
1643,2,Santa Maria,64,2,3,3,0,1,1,0,1,482.0,390000
1644,2,Cerâmica,65,2,2,2,0,1,1,1,1,478.0,430000
1645,2,Jardim Sao Caetano,80,3,3,3,0,1,1,1,0,105.0,495000
1646,2,Olímpico,264,3,3,3,0,1,1,0,1,351.0,1980000
1647,2,Santo Antônio,113,2,5,5,0,0,1,0,0,568.0,1130000
1648,2,Fundação,61,2,3,3,0,1,1,1,1,430.0,331000
1649,2,Cerâmica,90,2,3,3,0,1,1,1,1,535.0,990000
1650,2,Santa Paula,106,3,1,1,1,0,1,1,0,105.0,550000
1651,2,Cerâmica,68,2,2,2,0,1,1,1,1,500.0,6498000
1652,2,Barcelona,68,2,2,2,0,1,1,1,1,520.0,450000
1653,2,Barcelona,67,2,2,2,0,0,1,0,0,19.0,455000
1654,2,Barcelona,88,3,1,1,0,1,1,1,1,150.0,450000
1655,2,Santo Antônio,62,2,2,2,0,1,1,1,1,511.0,475000
1656,2,Mauá,79,3,1,1,1,1,1,1,0,515.0,495000
1657,2,Centro,150,4,2,2,0,0,1,1,1,508.0,630000
1658,2,Osvaldo Cruz,61,2,2,2,1,1,0,0,0,1.0,510000
1659,2,Santa Maria,76,2,2,2,0,1,1,1,1,450.0,4199000
1660,2,Boa Vista,79,3,2,2,1,0,1,1,0,600.0,700000
1661,2,Olímpico,55,2,2,2,0,1,1,1,1,385.0,2969000
1662,2,Santa Paula,174,3,2,2,1,0,0,1,1,561.0,990000
1663,2,Boa Vista,65,2,2,2,0,1,1,1,1,14.0,365000
1664,2,Olímpico,90,2,2,2,0,1,1,1,1,450.0,850000
1665,2,Santa Paula,90,3,1,1,0,0,0,0,0,878.0,650000
1666,2,Santa Paula,180,3,3,3,1,0,0,1,1,738.0,1200000
1667,2,Santa Maria,67,3,2,2,1,1,0,1,1,395.0,240000
1668,2,Barcelona,65,2,3,3,0,1,1,1,1,410.0,435000
1669,2,Olímpico,70,2,3,3,0,0,1,1,0,447.0,395000
1670,2,Santa Maria,75,2,1,1,1,1,1,1,0,478.0,460000
1671,2,Santa Maria,160,3,2,2,1,1,1,1,0,105.0,7499000
1672,2,Santa Paula,84,3,2,2,0,1,1,0,1,351.0,750000
1673,2,Nova Gerty,140,2,2,2,0,1,1,1,1,568.0,500000
1674,2,Cerâmica,56,2,1,1,0,1,1,1,0,430.0,459000
1675,2,Cerâmica,68,2,3,3,0,1,1,0,1,535.0,720000
1676,2,Santa Maria,64,2,1,1,0,0,1,0,0,105.0,390000
1677,2,Cerâmica,65,2,2,2,0,1,1,1,1,500.0,430000
1678,2,Jardim Sao Caetano,80,3,1,1,0,1,1,1,1,520.0,495000
1679,2,Olímpico,264,3,2,2,1,0,1,1,0,19.0,1980000
1680,2,Santo Antônio,113,2,1,1,0,1,1,1,1,150.0,1130000
1681,2,Fundação,61,2,2,2,0,1,1,1,1,511.0,331000
1682,2,Cerâmica,90,2,1,1,0,0,1,0,0,515.0,990000
1683,2,Santa Paula,106,3,2,2,0,1,1,1,1,508.0,550000
1684,2,Cerâmica,68,2,1,1,1,1,1,1,0,550.0,6498000
1685,2,Barcelona,68,2,2,2,0,0,1,1,1,1.0,450000
1686,2,Barcelona,67,2,1,1,0,1,1,1,1,450.0,455000
1687,2,Barcelona,88,3,1,1,1,1,0,0,0,600.0,450000
1688,2,Santo Antônio,62,2,2,2,0,1,1,1,1,385.0,475000
1689,2,Mauá,79,3,2,2,1,0,1,1,0,561.0,495000
1690,2,Centro,150,4, -- , -- ,0,1,1,1,1,14.0,630000
1691,2,Osvaldo Cruz,61,2,1,1,0,1,1,1,1,450.0,510000
1692,2,Santa Maria,76,2,3,3,1,1,1,1,0,878.0,4199000
1693,2,Boa Vista,79,3,1,1,0,1,1,1,1,738.0,700000
1694,2,Olímpico,55,2,2,2,0,0,0,0,0,395.0,2969000
1695,2,Santa Paula,174,3,2,2,1,0,0,1,1,410.0,990000
1696,2,Boa Vista,65,2,3,3,1,1,0,1,1,447.0,365000
1697,2,Olímpico,90,2,6,6,0,0,0,0,0,478.0,850000
1698,2,Santa Paula,90,3,4,4,0,1,1,1,1,105.0,650000
1699,2,Santa Paula,180,3,2,2,0,0,1,1,0,351.0,1200000
1700,2,Santa Maria,67,3,2,2,0,1,1,1,1,568.0,240000
1701,2,Barcelona,65,2,4,4,1,1,1,1,0,430.0,435000
1702,2,Olímpico,70,2,2,2,1,1,1,1,0,535.0,395000
1703,2,Santa Maria,75,2, -- , -- ,0,1,1,1,1,500.0,460000
1704,2,Santa Maria,160,3,1,1,0,1,1,1,0,520.0,7499000
1705,2,Santa Paula,84,3,1,1,0,1,1,0,1,19.0,750000
1706,2,Nova Gerty,140,2,2,2,0,0,1,0,0,150.0,500000
1707,2,Cerâmica,56,2,2,2,0,1,1,1,1,511.0,459000
1708,2,Cerâmica,68,2,3,3,0,1,1,1,1,515.0,720000
1709,2,Santa Maria,64,2,2,2,1,0,1,1,0,508.0,390000
1710,2,Cerâmica,65,2,3,3,0,1,1,1,1,550.0,430000
1711,2,Jardim Sao Caetano,80,3,1,1,0,1,1,1,1,1.0,495000
1712,2,Olímpico,264,3,4,4,0,0,1,0,0,450.0,1980000
